trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
172,False,"{'a': 0.17752252675876343, 'e': 0.17752252675876343}",20,2,-24.805559758770876,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
173,False,"{'a': 0.1757473014911758, 'e': 0.1757473014911758}",30,7,-8.131486756901305,"{0: 20, 1: 1, 2: 0, 3: 2, 4: 0}",1
174,False,"{'a': 0.17398982847626404, 'e': 0.17398982847626404}",30,10,32.73783884358481,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.1722499301915014, 'e': 0.1722499301915014}",20,2,12.4130460797249,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
176,False,"{'a': 0.17052743088958636, 'e': 0.17052743088958636}",20,6,22.42627114826181,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.1688221565806905, 'e': 0.1688221565806905}",25,0,-26.162477255476833,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
178,False,"{'a': 0.1671339350148836, 'e': 0.1671339350148836}",35,18,-26.591369575494582,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
179,False,"{'a': 0.16546259566473476, 'e': 0.16546259566473476}",30,1,-12.304317235165074,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 1}",1
180,False,"{'a': 0.16380796970808742, 'e': 0.16380796970808742}",20,0,-25.454252913825236,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
181,False,"{'a': 0.16216989001100654, 'e': 0.16216989001100654}",25,15,8.984321888010676,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
182,False,"{'a': 0.16054819111089647, 'e': 0.16054819111089647}",25,7,30.6024232795694,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.1589427091997875, 'e': 0.1589427091997875}",35,13,17.554300519438815,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
184,False,"{'a': 0.15735328210778962, 'e': 0.15735328210778962}",25,0,30.619395736848485,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
185,False,"{'a': 0.15577974928671173, 'e': 0.15577974928671173}",20,7,8.289419161778092,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
186,False,"{'a': 0.15422195179384462, 'e': 0.15422195179384462}",20,0,27.78350276089096,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.15267973227590617, 'e': 0.15267973227590617}",20,8,-20.77626802364541,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
188,False,"{'a': 0.1511529349531471, 'e': 0.1511529349531471}",20,0,30.89584992293755,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
189,False,"{'a': 0.14964140560361563, 'e': 0.14964140560361563}",25,13,9.798850342667071,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
190,False,"{'a': 0.14814499154757946, 'e': 0.14814499154757946}",25,9,7.011955587337274,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
191,False,"{'a': 0.14666354163210368, 'e': 0.14666354163210368}",20,3,18.00087716224182,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.14519690621578263, 'e': 0.14519690621578263}",35,8,-41.70445706858055,"{0: 22, 1: 2, 2: 2, 3: 0, 4: 1}",1
193,False,"{'a': 0.1437449371536248, 'e': 0.1437449371536248}",25,10,1.4347397034814857,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
194,False,"{'a': 0.14230748778208857, 'e': 0.14230748778208857}",20,15,-1.1364224452810978,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
195,False,"{'a': 0.14088441290426768, 'e': 0.14088441290426768}",25,14,-21.078480549082613,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
196,False,"{'a': 0.139475568775225, 'e': 0.139475568775225}",25,10,-1.3149232923647607,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
197,False,"{'a': 0.13808081308747275, 'e': 0.13808081308747275}",30,19,14.357985908663995,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.136700004956598, 'e': 0.136700004956598}",30,7,21.318567864181187,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1
199,False,"{'a': 0.13533300490703204, 'e': 0.13533300490703204}",20,2,0.2685255817277241,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
200,False,"{'a': 0.13397967485796172, 'e': 0.13397967485796172}",30,7,-7.451820356383447,"{0: 21, 1: 0, 2: 0, 3: 2, 4: 0}",1
201,False,"{'a': 0.1326398781093821, 'e': 0.1326398781093821}",20,11,14.487320712455075,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.13131347932828827, 'e': 0.13131347932828827}",20,9,6.494641936493215,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
203,False,"{'a': 0.1300003445350054, 'e': 0.1300003445350054}",30,22,16.351374129532168,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.12870034108965533, 'e': 0.12870034108965533}",25,10,28.788361836333333,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.1274133376787588, 'e': 0.1274133376787588}",30,18,-41.115816044341095,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
206,False,"{'a': 0.12613920430197118, 'e': 0.12613920430197118}",30,8,31.506732215543273,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.12487781225895148, 'e': 0.12487781225895148}",20,13,-29.135712589454737,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
208,False,"{'a': 0.12362903413636196, 'e': 0.12362903413636196}",25,10,30.97250115345549,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
209,False,"{'a': 0.12239274379499834, 'e': 0.12239274379499834}",20,7,24.47109814908552,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.12116881635704835, 'e': 0.12116881635704835}",20,0,12.570925042910835,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
211,False,"{'a': 0.11995712819347787, 'e': 0.11995712819347787}",20,12,8.38451038644994,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
212,False,"{'a': 0.11875755691154309, 'e': 0.11875755691154309}",35,14,4.874967880284584,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 0}",1
213,False,"{'a': 0.11756998134242766, 'e': 0.11756998134242766}",35,23,-2.5424387537302584,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
214,False,"{'a': 0.11639428152900338, 'e': 0.11639428152900338}",20,14,3.8349515630050934,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.11523033871371334, 'e': 0.11523033871371334}",20,8,-12.304679575492544,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
216,False,"{'a': 0.11407803532657622, 'e': 0.11407803532657622}",20,16,9.009752218829504,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.11293725497331045, 'e': 0.11293725497331045}",25,12,23.186081151625462,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.11180788242357734, 'e': 0.11180788242357734}",20,0,-11.933454409195408,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
219,False,"{'a': 0.11068980359934157, 'e': 0.11068980359934157}",25,9,28.916937081059565,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.10958290556334815, 'e': 0.10958290556334815}",35,9,24.697429939237242,"{0: 25, 1: 0, 2: 0, 3: 1, 4: 0}",1
221,False,"{'a': 0.10848707650771466, 'e': 0.10848707650771466}",20,0,14.893967209963762,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
222,False,"{'a': 0.10740220574263752, 'e': 0.10740220574263752}",20,13,14.147846738484073,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.10632818368521114, 'e': 0.10632818368521114}",30,4,-90.06196080695109,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 2}",1
224,False,"{'a': 0.10526490184835903, 'e': 0.10526490184835903}",20,8,17.16058222077187,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.10421225282987544, 'e': 0.10421225282987544}",25,15,9.843467848982568,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
226,False,"{'a': 0.10317013030157668, 'e': 0.10317013030157668}",20,8,2.4411246341584527,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
227,False,"{'a': 0.10213842899856092, 'e': 0.10213842899856092}",20,2,9.358484758490214,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
228,False,"{'a': 0.10111704470857531, 'e': 0.10111704470857531}",20,2,6.291695717820625,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
229,False,"{'a': 0.10010587426148955, 'e': 0.10010587426148955}",25,18,10.846301736602292,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.09910481551887466, 'e': 0.09910481551887466}",35,15,40.469765907635036,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.0981137673636859, 'e': 0.0981137673636859}",25,10,27.009163795125517,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.09713262969004906, 'e': 0.09713262969004906}",20,5,23.284150598299508,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.09616130339314856, 'e': 0.09616130339314856}",20,0,10.990176869558438,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
234,False,"{'a': 0.09519969035921708, 'e': 0.09519969035921708}",20,0,27.759498682661324,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
235,False,"{'a': 0.0942476934556249, 'e': 0.0942476934556249}",30,13,8.28574892908225,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
236,False,"{'a': 0.09330521652106866, 'e': 0.09330521652106866}",25,0,-37.995503735413365,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
237,False,"{'a': 0.09237216435585796, 'e': 0.09237216435585796}",20,8,-24.531237583254754,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
238,False,"{'a': 0.09144844271229938, 'e': 0.09144844271229938}",25,13,19.30994375993121,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.0905339582851764, 'e': 0.0905339582851764}",30,14,21.576844173737356,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.08962861870232462, 'e': 0.08962861870232462}",20,12,6.82334606636136,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.08873233251530138, 'e': 0.08873233251530138}",20,1,26.013672109490546,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.08784500919014836, 'e': 0.08784500919014836}",30,18,20.046683716840533,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.08696655909824688, 'e': 0.08696655909824688}",30,16,25.314200402590814,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.0860968935072644, 'e': 0.0860968935072644}",20,6,11.136591912087113,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
245,False,"{'a': 0.08523592457219176, 'e': 0.08523592457219176}",20,2,15.378211045043905,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
246,False,"{'a': 0.08438356532646984, 'e': 0.08438356532646984}",20,16,7.362861449506171,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.08353972967320515, 'e': 0.08353972967320515}",20,6,26.658615363411407,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.0827043323764731, 'e': 0.0827043323764731}",20,5,-25.357685991821562,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
249,False,"{'a': 0.08187728905270836, 'e': 0.08187728905270836}",20,1,28.136407053443794,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.08105851616218128, 'e': 0.08105851616218128}",20,9,23.602124288678024,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.08024793100055946, 'e': 0.08024793100055946}",25,0,27.08307931820841,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
252,False,"{'a': 0.07944545169055386, 'e': 0.07944545169055386}",20,0,28.795674475010426,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
253,False,"{'a': 0.07865099717364833, 'e': 0.07865099717364833}",25,12,17.84176481087837,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.07786448720191184, 'e': 0.07786448720191184}",20,10,17.74902683409268,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.07708584232989273, 'e': 0.07708584232989273}",20,13,14.31517982346803,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.0763149839065938, 'e': 0.0763149839065938}",25,10,10.760426463491873,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
257,False,"{'a': 0.07555183406752786, 'e': 0.07555183406752786}",20,9,-5.192873929020438,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
258,False,"{'a': 0.07479631572685258, 'e': 0.07479631572685258}",25,9,-24.937007157367784,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
259,False,"{'a': 0.07404835256958406, 'e': 0.07404835256958406}",20,3,25.035229273568504,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.07330786904388821, 'e': 0.07330786904388821}",25,11,21.12361570823227,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.07257479035344933, 'e': 0.07257479035344933}",20,12,11.238498360884602,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.07184904244991484, 'e': 0.07184904244991484}",30,13,19.864227114971705,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.07113055202541568, 'e': 0.07113055202541568}",25,6,-15.156675428733134,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
264,False,"{'a': 0.07041924650516153, 'e': 0.07041924650516153}",25,11,21.800523768807416,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.06971505404010991, 'e': 0.06971505404010991}",25,6,21.83806370761171,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
266,False,"{'a': 0.06901790349970881, 'e': 0.06901790349970881}",20,6,14.177984077527064,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.06832772446471172, 'e': 0.06832772446471172}",20,0,22.774743887397843,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
268,False,"{'a': 0.0676444472200646, 'e': 0.0676444472200646}",20,9,22.230849035246308,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.06696800274786396, 'e': 0.06696800274786396}",20,12,15.88549174955276,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.06629832272038531, 'e': 0.06629832272038531}",25,7,31.828721742088444,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.06563533949318147, 'e': 0.06563533949318147}",25,7,-15.047410191060077,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
272,False,"{'a': 0.06497898609824965, 'e': 0.06497898609824965}",25,13,25.27524577001172,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.06432919623726716, 'e': 0.06432919623726716}",30,13,16.862674746314354,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
274,False,"{'a': 0.06368590427489448, 'e': 0.06368590427489448}",20,2,23.54393921321496,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.06304904523214554, 'e': 0.06304904523214554}",35,1,33.73038303451614,"{0: 32, 1: 1, 2: 1, 3: 0, 4: 0}",1
276,False,"{'a': 0.06241855477982408, 'e': 0.06241855477982408}",20,9,10.448689014160308,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.06179436923202584, 'e': 0.06179436923202584}",25,15,21.4605781866303,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.06117642553970558, 'e': 0.06117642553970558}",20,11,18.17740365999739,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.06056466128430853, 'e': 0.06056466128430853}",25,7,35.879484311545944,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.05995901467146544, 'e': 0.05995901467146544}",25,17,14.719264255203642,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.059359424524750785, 'e': 0.059359424524750785}",25,19,11.084662688166206,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.05876583027950327, 'e': 0.05876583027950327}",20,11,18.95730698567722,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.05817817197670824, 'e': 0.05817817197670824}",25,16,-4.088797360947869,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
284,False,"{'a': 0.05759639025694116, 'e': 0.05759639025694116}",20,11,12.21387335113038,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.057020426354371746, 'e': 0.057020426354371746}",20,0,16.69914976209761,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
286,False,"{'a': 0.05645022209082803, 'e': 0.05645022209082803}",30,12,-30.089102829963245,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 1}",1
287,False,"{'a': 0.05588571986991975, 'e': 0.05588571986991975}",20,10,12.247372406049681,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.05532686267122055, 'e': 0.05532686267122055}",20,8,10.778919491529054,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
289,False,"{'a': 0.05477359404450834, 'e': 0.05477359404450834}",20,10,19.972386844415954,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.05422585810406326, 'e': 0.05422585810406326}",25,1,39.269125995557665,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.05368359952302263, 'e': 0.05368359952302263}",20,2,-9.570901667055157,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
292,False,"{'a': 0.0531467635277924, 'e': 0.0531467635277924}",20,0,26.191706043766178,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
293,False,"{'a': 0.05261529589251448, 'e': 0.05261529589251448}",25,0,23.306373777999863,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
294,False,"{'a': 0.05208914293358933, 'e': 0.05208914293358933}",20,4,16.09832615750473,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
295,False,"{'a': 0.05156825150425344, 'e': 0.05156825150425344}",25,10,-14.566019096823455,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
296,False,"{'a': 0.0510525689892109, 'e': 0.0510525689892109}",20,0,27.70402948261741,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
297,False,"{'a': 0.050542043299318794, 'e': 0.050542043299318794}",25,18,12.70105745481899,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.050036622866325604, 'e': 0.050036622866325604}",20,0,17.994853493306877,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
299,False,"{'a': 0.04953625663766235, 'e': 0.04953625663766235}",20,0,28.648587175015887,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.04904089407128572, 'e': 0.04904089407128572}",20,5,22.807413150050838,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.04855048513057287, 'e': 0.04855048513057287}",20,0,28.801876993129078,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
302,False,"{'a': 0.04806498027926714, 'e': 0.04806498027926714}",20,7,23.31385543846154,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.047584330476474465, 'e': 0.047584330476474465}",25,8,17.605167950485573,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
304,False,"{'a': 0.04710848717170972, 'e': 0.04710848717170972}",25,14,19.76748589086514,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.04663740229999262, 'e': 0.04663740229999262}",30,14,15.863025295163265,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
306,False,"{'a': 0.046171028276992696, 'e': 0.046171028276992696}",20,8,19.16232569496537,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.045709317994222766, 'e': 0.045709317994222766}",20,2,29.009308928972494,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.04525222481428054, 'e': 0.04525222481428054}",25,12,4.7220911497537355,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
309,False,"{'a': 0.04479970256613774, 'e': 0.04479970256613774}",20,15,11.302706970259116,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.044351705540476356, 'e': 0.044351705540476356}",20,11,-15.61879917635004,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
311,False,"{'a': 0.043908188485071595, 'e': 0.043908188485071595}",30,2,45.67396196566149,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.04346910660022088, 'e': 0.04346910660022088}",25,17,16.06316436071188,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.04303441553421867, 'e': 0.04303441553421867}",20,15,10.984136836673834,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.04260407137887648, 'e': 0.04260407137887648}",30,16,14.269784530273052,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
315,False,"{'a': 0.04217803066508771, 'e': 0.04217803066508771}",20,2,-16.647521303571647,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
316,False,"{'a': 0.04175625035843684, 'e': 0.04175625035843684}",25,4,30.895091189090806,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.041338687854852466, 'e': 0.041338687854852466}",25,4,31.334263385181643,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.040925300976303945, 'e': 0.040925300976303945}",25,12,26.394178696995773,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.0405160479665409, 'e': 0.0405160479665409}",20,11,17.905563231823425,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.040110887486875496, 'e': 0.040110887486875496}",20,12,14.258843616427255,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.03970977861200674, 'e': 0.03970977861200674}",25,15,18.79402382961882,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.039312680825886674, 'e': 0.039312680825886674}",20,8,23.161755660580432,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.038919554017627804, 'e': 0.038919554017627804}",20,0,18.631113229857693,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
324,False,"{'a': 0.03853035847745152, 'e': 0.03853035847745152}",20,0,-24.538720281147544,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
325,False,"{'a': 0.03814505489267701, 'e': 0.03814505489267701}",20,14,11.740122887990822,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.03776360434375024, 'e': 0.03776360434375024}",20,7,27.755948871625243,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.03738596830031274, 'e': 0.03738596830031274}",25,16,15.533420896135953,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.03701210861730961, 'e': 0.03701210861730961}",20,11,14.075940409964028,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.03664198753113651, 'e': 0.03664198753113651}",20,12,-28.0048877051122,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
330,False,"{'a': 0.036275567655825146, 'e': 0.036275567655825146}",20,16,6.103440268741308,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.03591281197926689, 'e': 0.03591281197926689}",20,10,19.923176680323316,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.03555368385947423, 'e': 0.03555368385947423}",20,1,7.997735360459546,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
333,False,"{'a': 0.035198147020879485, 'e': 0.035198147020879485}",30,13,28.95967315313765,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.03484616555067069, 'e': 0.03484616555067069}",25,3,27.304015420293446,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
335,False,"{'a': 0.03449770389516398, 'e': 0.03449770389516398}",20,11,14.885479843588318,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.03415272685621234, 'e': 0.03415272685621234}",35,19,30.840640055296927,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.03381119958765022, 'e': 0.03381119958765022}",20,0,16.250358843635166,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
338,False,"{'a': 0.03347308759177372, 'e': 0.03347308759177372}",25,5,36.943359135106114,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.03313835671585598, 'e': 0.03313835671585598}",20,2,31.3917551045466,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.03280697314869742, 'e': 0.03280697314869742}",25,5,33.65900897729892,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.03247890341721044, 'e': 0.03247890341721044}",35,18,26.74479852008697,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.03215411438303834, 'e': 0.03215411438303834}",30,5,41.49516188426726,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.031832573239207955, 'e': 0.031832573239207955}",30,11,31.161446609775492,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.031514247506815876, 'e': 0.031514247506815876}",20,7,20.108903371106816,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.031199105031747717, 'e': 0.031199105031747717}",20,10,19.3293561149433,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
